Country,Export,Import,Total Trade,Trade Balance,Financial Year(start),Mean
ETHIOPIA,198.32,13.62,211.94,184.7,2007,198.32
CAMBODIA,198.37,94.88,293.25,103.49,2021,198.37
OMAN,198.61,13.84,212.44,184.77,2002,198.60500000000002
KUWAIT,199.11,112.66,311.77,86.44,2000,199.105
CONGO P REP,199.12,454.72,653.84,-255.6,2012,199.12
CONGO D. REP.,199.19,85.92,285.1,113.27,2016,199.185
MAURITIUS,199.43,7.33,206.77,192.1,2005,199.435
ARGENTINA,199.5,754.04,953.54,-554.53,2005,199.505
MALAWI,199.6,16.45,216.05,183.15,2017,199.60000000000002
MAURITIUS,199.75,6.17,205.92,193.57,2000,199.745
GREECE,200.04,47.09,247.13,152.94,2003,200.035
ZIMBABWE,200.49,7.77,208.27,192.72,2021,200.495
GHANA,200.82,78.93,279.75,121.89,2005,200.82
UZBEKISTAN,201.41,126.73,328.14,74.68,2018,201.41
PANAMA REPUBLIC,201.41,72.49,273.91,128.92,2015,201.41500000000002
SYRIA,201.46,4.65,206.11,196.81,2003,201.46
MALAWI,201.55,22.8,224.35,178.75,2018,201.55
ANGOLA,201.89,244.71,446.6,-42.83,2006,201.88500000000002
KAZAKHSTAN,202.59,"2,255.70","2,458.29","-2,053.12",2019,202.58500000000004
PHILIPPINES,202.61,63.04,265.65,139.57,2000,202.60999999999999
KOREA DP RP,202.78,259.39,462.16,-56.61,2012,202.775
MAURITIUS,203.02,7.54,210.56,195.48,2003,203.01999999999998
GIBRALTAR,203.38,0.46,203.83,202.92,2020,203.375
GUINEA,203.42,194.4,397.82,9.01,2013,203.415
KENYA,203.59,33.55,237.14,170.04,2002,203.58999999999997
LEBANON,203.97,30.94,234.91,173.04,2019,203.975
IRAQ,203.99,"5,514.41","5,718.40","-5,310.42",2006,203.98999999999978
BENIN,204.39,112.62,317,91.77,2008,204.385
DJIBOUTI,204.55,1.23,205.78,203.32,2015,204.55
FINLAND,204.69,583.48,788.17,-378.78,2005,204.695
PAKISTAN IR,204.83,17.67,222.5,187.16,2022,204.82999999999998
TOGO,204.86,91.89,296.74,112.97,2010,204.85500000000002
ZIMBABWE,205.09,24.45,229.53,180.64,2015,205.08499999999998
NAMIBIA,205.88,45.99,251.88,159.89,2021,205.885
UNSPECIFIED,206.05,"17,783.38","17,989.43","-17,577.32",2002,206.0550000000003
GUINEA,206.07,527.83,733.9,-321.76,2012,206.07
PAKISTAN IR,206.16,44.85,251.01,161.31,2002,206.16
KUWAIT,206.25,73.69,279.94,132.56,2001,206.25
LIBERIA,206.53,57.68,264.21,148.85,2014,206.52999999999997
IRAQ,206.79,0.04,206.83,206.75,2001,206.79000000000002
UGANDA,206.93,13.38,220.31,193.54,2009,206.925
MALI,207.56,22.85,230.42,184.71,2021,207.565
UKRAINE,207.73,538.67,746.4,-330.94,2004,207.73
BURKINA FASO,207.87,359.94,567.82,-152.07,2020,207.87500000000003
ECUADOR,207.89,333.25,541.14,-125.37,2020,207.885
MYANMAR,207.97,"1,289.80","1,497.77","-1,081.84",2009,207.96500000000003
MALTA,208.2,121.9,330.1,86.3,2019,208.20000000000002
URUGUAY,208.32,20.35,228.68,187.97,2014,208.325
FINLAND,208.36,"1,010.66","1,219.02",-802.3,2009,208.36
MOROCCO,208.43,499.4,707.83,-290.97,2007,208.43
MEXICO,208.51,53.83,262.34,154.69,2000,208.515
DOMINIC REP,209.06,256.94,466,-47.88,2020,209.06
UNSPECIFIED,209.38,"20,753.69","20,963.07","-20,544.31",2003,209.3799999999992
QATAR,209.42,672.85,882.27,-463.44,2004,209.415
CONGO P REP,209.81,487.28,697.09,-277.47,2008,209.81
SENEGAL,210.16,205.65,415.81,4.5,2010,210.155
CONGO P REP,210.32,89.53,299.85,120.78,2013,210.315
LEBANON,210.65,30.21,240.86,180.44,2016,210.65
SOMALIA,210.89,46.39,257.27,164.5,2013,210.885
ZAMBIA,210.91,168.81,379.72,42.1,2011,210.91000000000003
DENMARK,211.12,135.42,346.54,75.71,1999,211.125
PARAGUAY,211.15,16.3,227.45,194.85,2021,211.14999999999998
ARGENTINA,211.38,876,"1,087.38",-664.62,2006,211.38000000000005
PANAMA REPUBLIC,211.4,41.64,253.04,169.76,2013,211.39999999999998
IRELAND,211.99,183.15,395.13,28.84,2004,211.98499999999999
SLOVENIA,212.26,118.12,330.37,94.14,2013,212.255
GUATEMALA,212.36,13.12,225.48,199.24,2013,212.36
NAMIBIA,212.39,13,225.39,199.39,2013,212.39
BULGARIA,212.43,125.66,338.09,86.77,2018,212.42999999999998
HUNGARY,212.85,342.97,555.81,-130.12,2010,212.84499999999997
TUNISIA,213.07,601.77,814.84,-388.7,2008,213.07000000000002
DOMINIC REP,213.32,361.11,574.43,-147.79,2019,213.32
TUNISIA,213.55,252.83,466.38,-39.28,2009,213.55
MADAGASCAR,213.7,119.82,333.51,93.88,2016,213.695
MALAWI,214.02,36.78,250.8,177.24,2014,214.02
NEPAL,214.46,355.94,570.4,-141.48,2001,214.45999999999998
IRAQ,214.88,0.03,214.91,214.85,2002,214.88
LIBYA,215.3,"1,834.80","2,050.09","-1,619.50",2012,215.29500000000007
NIGERIA,215.53,"1,115.48","1,331.01",-899.96,1997,215.52499999999998
CZECH REPUBLIC,215.77,676.78,892.54,-461.01,2010,215.765
DOMINIC REP,215.81,566.57,782.38,-350.76,2018,215.81
PERU,216.34,768.21,984.55,-551.88,2022,216.33499999999998
MALDIVES,217,5.68,222.68,211.33,2017,217.005
YEMEN REPUBLC,217.55,29.76,247.31,187.8,2003,217.555
UGANDA,217.78,19.32,237.11,198.46,2008,217.78500000000003
VIETNAM SOC REP,218.17,18.91,237.09,199.26,2001,218.175
BRAZIL,219.01,308.17,527.18,-89.16,2001,219.01
TURKEY,219.05,69.36,288.41,149.7,2001,219.055
LIBERIA,219.52,7.75,227.27,211.77,2019,219.52
SWEDEN,219.88,698.79,918.66,-478.91,2003,219.87499999999997
PANAMA REPUBLIC,220.21,201.83,422.04,18.38,2016,220.21
MALAWI,221.05,15.15,236.2,205.9,2013,221.05
MYANMAR,221.64,928.97,"1,150.60",-707.33,2008,221.63499999999993
BENIN,221.75,123.83,345.58,97.91,2009,221.745
AUSTRIA,221.91,200.19,422.1,21.72,2022,221.91000000000003
LIBYA,221.98,622.64,844.62,-400.67,2009,221.975
TUNISIA,222.37,136.49,358.86,85.88,2015,222.37
MALDIVES,223.02,20.41,243.42,202.61,2018,223.015
DJIBOUTI,223.05,15.99,239.04,207.06,2022,223.05
PORTUGAL,223.17,18.94,242.11,204.23,2004,223.17000000000002
ANGOLA,223.19,"2,766.81","2,990.00","-2,543.62",2015,223.19000000000005
ROMANIA,223.63,68.39,292.02,155.23,2022,223.625
ZIMBABWE,223.96,32.7,256.65,191.26,2014,223.95499999999998
GUATEMALA,224.61,8.31,232.92,216.3,2012,224.61
DOMINIC REP,224.98,674.86,899.83,-449.88,2016,224.97500000000002
ECUADOR,225.04,"1,065.74","1,290.77",-840.7,2014,225.03499999999997
CONGO D. REP.,225.07,225.42,450.5,-0.35,2017,225.075
LIBERIA,225.65,6.95,232.6,218.7,2020,225.64999999999998
TOGO,225.78,60.97,286.75,164.81,2007,225.78
VIETNAM SOC REP,225.9,12.39,238.3,213.51,2000,225.905
KAZAKHSTAN,225.96,804.97,"1,030.92",-579.01,2020,225.95500000000004
BRAZIL,226.05,145.17,371.21,80.88,2000,226.045
IRELAND,226.08,289.51,515.58,-63.43,2006,226.07500000000002
PANAMA REPUBLIC,226.49,109.55,336.04,116.95,2012,226.495
MALDIVES,226.57,6,232.57,220.58,2019,226.575
POLAND,226.96,107.81,334.77,119.14,2005,226.95499999999998
IRAN,226.97,211.23,438.2,15.74,2000,226.97
SLOVENIA,227.02,156.98,384,70.04,2011,227.02
PANAMA REPUBLIC,227.05,43.32,270.37,183.73,2017,227.05
PANAMA REPUBLIC,227.26,38.88,266.13,188.38,2018,227.255
BAHAMAS,228.03,494.21,722.23,-266.18,2013,228.025
MADAGASCAR,228.11,167.67,395.78,60.44,2017,228.10999999999999
CAMEROON,228.45,676.36,904.81,-447.91,2019,228.44999999999996
NORWAY,228.91,907.35,"1,136.26",-678.44,2009,228.90999999999997
GUATEMALA,229.01,17.12,246.13,211.89,2014,229.01
NORWAY,229.08,745.14,974.22,-516.06,2013,229.08000000000004
KOREA DP RP,229.18,180.77,409.95,48.42,2011,229.185
KENYA,229.48,41.93,271.41,187.55,2003,229.48000000000002
MALTA,229.52,43.76,273.28,185.76,2018,229.51999999999998
BHUTAN,229.86,202.55,432.41,27.3,2011,229.85500000000002
DJIBOUTI,230.36,3.35,233.71,227.01,2005,230.36
HUNGARY,230.41,113.62,344.03,116.78,2007,230.40499999999997
ALGERIA,231.22,6.31,237.53,224.9,2004,231.215
ECUADOR,231.55,44.27,275.82,187.29,2011,231.555
LEBANON,231.87,21.44,253.31,210.44,2011,231.875
PANAMA REPUBLIC,232.17,160.69,392.87,71.48,2011,232.175
CZECH REPUBLIC,232.99,208.88,441.87,24.11,2022,232.99
BHUTAN,233.22,164,397.22,69.22,2012,233.22000000000003
SYRIA,234.09,76.62,310.71,157.47,2013,234.08999999999997
VENEZUELA,234.14,"14,117.67","14,351.81","-13,883.54",2012,234.1349999999993
NORWAY,234.6,944.98,"1,179.59",-710.38,2012,234.60499999999996
ANGOLA,234.92,"4,323.85","4,558.77","-4,088.93",2017,234.9200000000003
KAZAKHSTAN,235.12,325.77,560.89,-90.66,2021,235.115
EGYPT A RP,236.7,443.87,680.56,-207.17,1999,236.695
ZAMBIA,237.21,743.9,981.11,-506.69,2016,237.21
MEXICO,237.45,62.24,299.68,175.21,2001,237.445
DJIBOUTI,237.96,1.47,239.43,236.48,2014,237.95499999999998
PANAMA REPUBLIC,238.52,75.83,314.35,162.7,2019,238.525
MADAGASCAR,238.71,52.84,291.56,185.87,2013,238.715
PHILIPPINES,238.72,23.06,261.78,215.66,1997,238.71999999999997
BULGARIA,239.53,182.22,421.75,57.31,2016,239.53
LEBANON,239.55,27.61,267.16,211.94,2015,239.55
LIBYA,239.6,358.2,597.8,-118.6,2021,239.59999999999997
FINLAND,239.74,927.98,"1,167.73",-688.24,2007,239.745
SOMALIA,239.91,5.14,245.05,234.78,2022,239.91500000000002
GUATEMALA,241.23,21.7,262.93,219.53,2016,241.23000000000002
SWEDEN,241.8,937.33,"1,179.13",-695.53,2004,241.80000000000007
CONGO P REP,241.88,543.33,785.21,-301.45,2010,241.88000000000002
DENMARK,241.89,225.6,467.5,16.29,2003,241.895
MOROCCO,242.85,948.15,"1,191.00",-705.3,2008,242.85000000000002
ZAMBIA,243.08,324.87,567.95,-81.79,2012,243.08
TANZANIA REP,243.45,119.76,363.21,123.69,2005,243.45
TURKEY,244.12,64.32,308.44,179.8,1997,244.12
KAZAKHSTAN,244.39,191.86,436.25,52.53,2011,244.39
UNSPECIFIED,244.77,681.47,926.24,-436.69,2006,244.775
NORWAY,244.89,566.79,811.68,-321.89,2016,244.89499999999998
TUNISIA,245.02,131.13,376.15,113.9,2019,245.02499999999998
JORDAN,245.62,823.43,"1,069.05",-577.81,2009,245.62
SLOVENIA,245.77,104.54,350.31,141.23,2014,245.76999999999998
YEMEN REPUBLC,246.41,30.82,277.23,215.59,2004,246.41000000000003
LIBERIA,247.05,21.2,268.25,225.86,2021,247.055
BULGARIA,247.08,173.2,420.29,73.88,2021,247.085
ZAMBIA,247.64,843.32,"1,090.95",-595.68,2019,247.63500000000005
ETHIOPIA,247.68,11.06,258.74,236.63,2008,247.685
PHILIPPINES,247.79,94.84,342.63,152.94,2001,247.785
NIGERIA,248.09,"1,177.73","1,425.82",-929.65,1998,248.08499999999998
FINLAND,248.48,"1,002.37","1,250.85",-753.89,2015,248.47999999999996
CAMEROON,249.13,745.36,994.49,-496.22,2014,249.135
AFGHANISTAN,249.21,109.97,359.18,139.24,2007,249.21
VENEZUELA,249.72,"6,666.90","6,916.62","-6,417.18",2011,249.7199999999998
TUNISIA,249.83,196.19,446.02,53.64,2014,249.82999999999998
CYPRUS,250.01,158.25,408.26,91.76,2008,250.01
MADAGASCAR,250.05,18.16,268.22,231.89,2008,250.055
CHILE,250.21,"1,837.21","2,087.41","-1,587.00",2007,250.20499999999993
BAHARAIN IS,250.21,502.86,753.07,-252.65,2009,250.21000000000004
MOROCCO,250.47,861.51,"1,111.98",-611.04,2009,250.47000000000003
LEBANON,250.55,30.01,280.55,220.54,2012,250.54500000000002
KUWAIT,250.56,179.5,430.07,71.06,2002,250.565
KAZAKHSTAN,250.68,701.67,952.35,-450.98,2014,250.685
CAMEROON,250.98,443.18,694.16,-192.2,2012,250.98
CZECH REPUBLIC,251.4,644.26,895.67,-392.86,2012,251.40499999999997
PORTUGAL,251.53,44.61,296.14,206.92,2022,251.52999999999997
SLOVENIA,251.61,101.68,353.28,149.93,2016,251.605
NEW ZEALAND,251.64,822.72,"1,074.37",-571.08,2011,251.64499999999992
BAHARAIN IS,252.47,835.42,"1,087.89",-582.95,2007,252.47000000000003
AUSTRIA,252.74,789.37,"1,042.11",-536.63,2009,252.73999999999995
CONGO P REP,252.89,365.52,618.42,-112.63,2014,252.89499999999998
ECUADOR,253,361.6,614.6,-108.6,2019,253.0
IRAN,253.03,283.82,536.85,-30.79,2001,253.03
SYRIA,253.18,3.82,257,249.37,2004,253.185
EGYPT A RP,253.4,192.62,446.01,60.78,1997,253.39499999999998
ETHIOPIA,253.67,18.59,272.26,235.07,2009,253.665
LIBERIA,253.68,26.86,280.54,226.82,2013,253.68
CONGO D. REP.,254.16,126.45,380.61,127.71,2014,254.16
SWEDEN,254.91,425.85,680.76,-170.94,2022,254.91
FINLAND,254.92,"1,653.02","1,907.94","-1,398.10",2010,254.92000000000007
NEW ZEALAND,255.17,499.21,754.38,-244.04,2009,255.17000000000002
TUNISIA,255.42,114.8,370.21,140.62,2016,255.415
ROMANIA,255.71,309.3,565.01,-53.59,2015,255.70999999999998
GUATEMALA,255.97,12.52,268.49,243.45,2015,255.97
FINLAND,256.12,"1,124.08","1,380.20",-867.96,2018,256.12
LEBANON,257.1,38.47,295.57,218.62,2017,257.095
LIBERIA,257.46,36.76,294.22,220.7,2017,257.46000000000004
ROMANIA,257.55,317.36,574.91,-59.8,2016,257.555
COTE D' IVOIRE,257.98,198.5,456.48,59.49,2007,257.985
VENEZUELA,258.07,"11,729.89","11,987.96","-11,471.82",2014,258.0699999999997
DENMARK,258.08,206.46,464.54,51.62,2022,258.08
UKRAINE,258.19,792.39,"1,050.58",-534.2,2005,258.18999999999994
MAURITIUS,258.2,7.19,265.38,251.01,2004,258.195
SYRIA,258.77,80.37,339.14,178.4,2012,258.77
OMAN,258.99,50.88,309.87,208.11,2003,258.99
UKRAINE,259.11,"1,751.10","2,010.21","-1,491.98",2015,259.115
QATAR,259.34,901.62,"1,160.96",-642.29,2005,259.33500000000004
ANGOLA,259.6,"1,879.74","2,139.34","-1,620.14",2020,259.6
CAMEROON,259.66,268.31,527.97,-8.65,2013,259.66
IRELAND,260.57,264.82,525.39,-4.25,2009,260.57
PORTUGAL,260.89,30.25,291.13,230.64,2005,260.885
ANGOLA,261.47,"1,024.74","1,286.21",-763.27,2007,261.47
KAZAKHSTAN,261.51,656.33,917.84,-394.81,2013,261.515
MEXICO,261.55,65.52,327.07,196.03,2002,261.55
ROMANIA,262.55,416.91,679.45,-154.36,2007,262.545
TOGO,263.37,46.03,309.4,217.34,2004,263.37
NORWAY,263.41,"1,001.11","1,264.52",-737.7,2014,263.40999999999997
ECUADOR,263.55,872.54,"1,136.10",-608.99,2012,263.55499999999995
BENIN,263.66,153.43,417.09,110.23,2010,263.65999999999997
SLOVENIA,263.76,88.6,352.36,175.15,2015,263.755
MEXICO,264.42,73.89,338.32,190.53,2003,264.425
TUNISIA,264.65,123.36,388.01,141.3,2020,264.655
FINLAND,264.89,"1,219.64","1,484.54",-954.75,2008,264.895
NORWAY,265.65,"1,639.55","1,905.20","-1,373.90",2007,265.65
DJIBOUTI,265.84,1.17,267.01,264.67,2009,265.84000000000003
BULGARIA,266.45,103.66,370.11,162.79,2014,266.45
OMAN,267.67,20.61,288.28,247.06,2004,267.66999999999996
FINLAND,268.63,625.65,894.28,-357.03,2019,268.625
LEBANON,268.67,43.94,312.6,224.73,2018,268.665
ZAMBIA,268.87,126.5,395.36,142.37,2020,268.865
ROMANIA,269.54,455.43,724.97,-185.89,2011,269.54
HUNGARY,269.68,194.95,464.63,74.73,2009,269.68
FINLAND,269.74,"1,011.67","1,281.42",-741.93,2016,269.74500000000006
ARGENTINA,269.96,672.21,942.17,-402.26,2009,269.955
IRELAND,270.34,259.26,529.6,11.08,2010,270.34000000000003
EGYPT A RP,270.34,192.39,462.73,77.95,1998,270.34000000000003
UZBEKISTAN,271.18,71.35,342.53,199.83,2021,271.18
ALGERIA,271.39,14.65,286.03,256.74,2005,271.385
CZECH REPUBLIC,271.85,718.88,990.73,-447.03,2011,271.85
IRAQ,272.1,"6,837.80","7,109.90","-6,565.70",2007,272.0999999999999
ETHIOPIA,273.66,32.74,306.4,240.91,2010,273.655
SLOVENIA,273.79,117.5,391.29,156.29,2012,273.79
TUNISIA,274.1,91.56,365.66,182.54,2013,274.1
PERU,274.33,136.62,410.95,137.7,2009,274.325
MOROCCO,274.98,462.03,737.01,-187.04,2022,274.985
BRAZIL,275.62,313.52,589.14,-37.9,2003,275.62
BENIN,276.33,71.59,347.92,204.74,2007,276.33000000000004
SYRIA,276.67,5.13,281.8,271.54,2005,276.67
NEW ZEALAND,276.68,614.52,891.2,-337.83,2013,276.68500000000006
CHILE,277.32,"1,119.38","1,396.70",-842.07,2009,277.315
PUERTO RICO,277.85,54.9,332.75,222.95,2021,277.85
GUINEA,278.4,370.05,648.45,-91.66,2015,278.39500000000004
YEMEN REPUBLC,278.81,10,288.82,268.81,2005,278.815
BOTSWANA,278.87,527.96,806.83,-249.09,2021,278.87
CAMEROON,279.07,202.47,481.54,76.61,2020,279.075
LEBANON,279.66,39.74,319.39,239.92,2014,279.655
IRELAND,279.77,161.91,441.68,117.87,2005,279.775
ECUADOR,279.8,193.97,473.78,85.83,2017,279.805
UZBEKISTAN,280.07,14.94,295.01,265.13,2020,280.07
DJIBOUTI,280.41,2.82,283.24,277.59,2016,280.41499999999996
TUNISIA,281.77,140.25,422.02,141.52,2017,281.77
TUNISIA,282.33,301.15,583.47,-18.82,2010,282.325
ANGOLA,282.36,"4,027.49","4,309.86","-3,745.13",2018,282.3649999999998
COTE D' IVOIRE,282.53,466.33,748.86,-183.8,2011,282.53
FINLAND,282.55,"1,401.33","1,683.87","-1,118.78",2017,282.54499999999996
ROMANIA,283.15,311.12,594.27,-27.97,2012,283.15
GUINEA,283.81,729.69,"1,013.50",-445.88,2014,283.81
BHUTAN,283.86,97.47,381.33,186.38,2022,283.855
SLOVENIA,284.13,112.08,396.21,172.05,2017,284.13
FINLAND,284.36,713.2,997.56,-428.85,2020,284.35499999999996
ANGOLA,285.1,"3,649.02","3,934.11","-3,363.92",2019,285.095
SOUTH AFRICA,285.4,"2,015.72","2,301.12","-1,730.32",1999,285.4
TUNISIA,285.62,164.45,450.07,121.17,2011,285.62
KAZAKHSTAN,286.23,139.99,426.22,146.24,2012,286.23
ROMANIA,286.38,375.64,662.02,-89.26,2013,286.38
BAHARAIN IS,286.52,"1,442.82","1,729.34","-1,156.30",2008,286.52
PAKISTAN IR,286.94,57.65,344.59,229.29,2003,286.94
LIBYA,287.2,451.54,738.73,-164.34,2013,287.195
SENEGAL,288.03,582.14,870.17,-294.1,2022,288.03499999999997
TANZANIA REP,288.4,99.17,387.57,189.23,2006,288.4
PERU,288.44,158.44,446.88,130,2007,288.44
UKRAINE,289.03,"1,593.52","1,882.55","-1,304.49",2009,289.03
UKRAINE,290.08,996.49,"1,286.57",-706.41,2006,290.08
ARGENTINA,290.09,906.84,"1,196.93",-616.76,2007,290.08500000000004
ECUADOR,290.4,255.43,545.83,34.96,2013,290.39500000000004
GIBRALTAR,290.68,0.01,290.69,290.67,2017,290.68
GUATEMALA,291.32,22.95,314.27,268.38,2019,291.325
GUATEMALA,291.93,15.97,307.9,275.96,2017,291.92999999999995
GIBRALTAR,292.79,0.06,292.85,292.73,2011,292.79
UGANDA,292.8,13.64,306.44,279.16,2010,292.8
LEBANON,293.52,37.25,330.77,256.27,2013,293.52
NIGERIA,293.71,"2,928.39","3,222.11","-2,634.68",1999,293.71500000000015
ZAMBIA,294.29,"1,094.98","1,389.27",-800.69,2017,294.28999999999996
SUDAN,294.65,32.62,327.26,262.03,2005,294.645
ECUADOR,297.96,219.25,517.22,78.71,2018,297.96500000000003
ZAMBIA,298.11,475.38,773.48,-177.27,2015,298.105
EGYPT A RP,298.24,226.57,524.81,71.67,2002,298.23999999999995
TUNISIA,298.79,215.34,514.12,83.45,2012,298.785
COTE D' IVOIRE,298.95,298.4,597.35,0.55,2013,298.95
TOGO,299.88,177.41,477.29,122.47,2012,299.88
GREECE,300.13,111.87,412.01,188.26,2012,300.135
MADAGASCAR,301.73,119.24,420.97,182.5,2019,301.735
NEW ZEALAND,302.06,696.62,998.68,-394.56,2012,302.05999999999995
PANAMA REPUBLIC,302.4,30.46,332.87,271.94,2014,302.405
CHILE,302.69,378.64,681.34,-75.95,2022,302.695
CONGO D. REP.,302.94,19.01,321.96,283.93,2018,302.945
TUNISIA,304.21,137.87,442.08,166.34,2018,304.21
ECUADOR,304.86,"1,012.40","1,317.26",-707.53,2021,304.865
GUATEMALA,305.37,16.27,321.64,289.09,2018,305.365
DENMARK,305.74,270.22,575.96,35.52,2004,305.74
GREECE,306.34,23.82,330.16,282.52,2004,306.34000000000003
POLAND,306.57,117.23,423.8,189.33,2006,306.565
DJIBOUTI,307.04,4.15,311.19,302.89,2013,307.03999999999996
DJIBOUTI,307.62,2.15,309.77,305.46,2006,307.615
KOREA RP,307.9,"1,394.43","1,702.32","-1,086.53",1998,307.895
TAIWAN,307.96,367.45,675.41,-59.48,1998,307.965
NEW ZEALAND,308.04,547.61,855.64,-239.57,2015,308.03499999999997
PERU,308.31,269.94,578.25,38.38,2008,308.315
NEW ZEALAND,309.66,504.44,814.1,-194.78,2016,309.66
COTE D' IVOIRE,309.75,532.1,841.85,-222.35,2014,309.75
DOMINIC REP,310.08,648.77,958.85,-338.69,2021,310.08000000000004
UKRAINE,310.16,"2,481.47","2,791.63","-2,171.31",2016,310.1600000000001
SOUTH AFRICA,310.67,"1,021.91","1,332.58",-711.24,2000,310.66999999999996
NORWAY,313.05,366.47,679.53,-53.42,2018,313.055
LEBANON,313.14,32.46,345.61,280.68,2021,313.145
SLOVENIA,314.05,248.62,562.66,65.43,2018,314.04499999999996
FINLAND,314.34,"2,103.57","2,417.91","-1,789.23",2011,314.3399999999999
IRELAND,314.47,260.32,574.78,54.15,2007,314.465
TOGO,315.7,138.42,454.12,177.27,2016,315.695
TAIWAN,315.82,414.8,730.63,-98.98,1999,315.825
HUNGARY,316,437.28,753.28,-121.28,2011,316.0
DJIBOUTI,316.01,19.54,335.55,296.47,2019,316.01
MALTA,317.04,23.71,340.75,293.33,2020,317.03999999999996
FINLAND,317.27,"1,106.85","1,424.12",-789.59,2012,317.26499999999993
SUDAN,317.45,22.88,340.33,294.57,2004,317.45
CONGO D. REP.,317.63,97.76,415.38,219.87,2015,317.625
HONDURAS,317.9,21.12,339.02,296.79,2021,317.905
MOROCCO,318.57,839.64,"1,158.21",-521.07,2010,318.57
ZAMBIA,319.05,510.5,829.55,-191.45,2018,319.04999999999995
SWITZERLAND,319.06,"2,942.37","3,261.43","-2,623.30",1998,319.0649999999998
KUWAIT,319.09,142.48,461.57,176.61,2003,319.09000000000003
DJIBOUTI,319.87,2.41,322.27,317.46,2010,319.865
MYANMAR,320.62,"1,017.67","1,338.29",-697.05,2010,320.62
THAILAND,321,273.11,594.11,47.88,1998,320.995
PHILIPPINES,321.53,122.11,443.64,199.42,2003,321.53
MALAYSIA,321.69,"1,608.36","1,930.05","-1,286.67",1998,321.68999999999994
NEW ZEALAND,322.1,591.4,913.49,-269.3,2014,322.095
NORWAY,322.48,673.66,996.14,-351.18,2020,322.48
HUNGARY,323.74,262.91,586.66,60.83,2012,323.745
MADAGASCAR,324.22,80.14,404.36,244.08,2020,324.22
MALTA,325.03,26.43,351.46,298.6,2015,325.03
INDONESIA,325.58,953.7,"1,279.27",-628.12,1999,325.575
GHANA,325.58,684.57,"1,010.16",-358.99,2022,325.585
MOROCCO,326.31,936.25,"1,262.56",-609.93,2014,326.315
SWEDEN,326.39,"1,172.20","1,498.59",-845.81,2005,326.39
BENIN,326.62,358.94,685.55,-32.32,2019,326.61499999999995
PAKISTAN IR,326.87,2.39,329.26,324.48,2020,326.87
MALTA,327.59,28.42,356.01,299.17,2014,327.59000000000003
AUSTRIA,328.58,929.22,"1,257.79",-600.64,2012,328.575
KOREA DP RP,329.13,143.98,473.11,185.16,2010,329.135
TRINIDAD,329.25,93.33,422.58,235.91,2008,329.245
UKRAINE,330.1,"2,355.97","2,686.07","-2,025.87",2017,330.10000000000014
FINLAND,330.18,917.48,"1,247.66",-587.3,2014,330.18000000000006
COLOMBIA,330.71,14.17,344.87,316.54,2004,330.70500000000004
ROMANIA,330.81,225.35,556.16,105.46,2009,330.81
LITHUANIA,330.85,200.92,531.77,129.93,2021,330.85
GUATEMALA,331.35,20.75,352.1,310.6,2020,331.35
QATAR,331.53,"2,060.08","2,391.61","-1,728.55",2006,331.5300000000001
ARGENTINA,332.22,"1,057.07","1,389.30",-724.85,2022,332.22499999999997
SLOVENIA,332.55,248.43,580.99,84.12,2019,332.555
TURKEY,333.63,43.33,376.96,290.3,2000,333.63
BHUTAN,333.94,149.87,483.81,184.08,2014,333.945
NORWAY,334.23,850.97,"1,185.20",-516.74,2011,334.23
VENEZUELA,334.36,89.42,423.78,244.94,2021,334.36
ALGERIA,335.04,755.46,"1,090.51",-420.42,2006,335.04499999999996
GREECE,335.14,109.44,444.58,225.71,2013,335.145
GREECE,335.68,111.03,446.71,224.66,2015,335.685
AUSTRIA,336.47,828.77,"1,165.24",-492.29,2013,336.475
VIETNAM SOC REP,337.39,29.18,366.57,308.21,2002,337.39
VENEZUELA,339.71,"6,057.01","6,396.72","-5,717.30",2019,339.71000000000004
AUSTRIA,339.83,827.11,"1,166.93",-487.28,2015,339.82500000000005
ZAMBIA,340.97,118.18,459.15,222.79,2021,340.96999999999997
AUSTRIA,341.82,"1,081.12","1,422.94",-739.3,2011,341.82000000000005
MOROCCO,342.19,"1,077.58","1,419.77",-735.39,2015,342.19
THAILAND,342.9,226.57,569.46,116.33,1997,342.89500000000004
HUNGARY,343.62,220.48,564.1,123.14,2013,343.62
FINLAND,344.35,876.28,"1,220.63",-531.92,2021,344.3550000000001
HUNGARY,345.13,242.64,587.77,102.49,2015,345.13
SYRIA,345.43,144.69,490.13,200.74,2009,345.435
DJIBOUTI,347.06,20.16,367.23,326.9,2020,347.065
CONGO P REP,347.4,257.48,604.88,89.92,2011,347.4
PANAMA REPUBLIC,347.75,292.4,640.15,55.35,2021,347.75
UKRAINE,348.91,"2,238.99","2,587.89","-1,890.08",2014,348.905
HUNGARY,349.26,239.55,588.81,109.71,2014,349.26
NEPAL,350.36,281.76,632.12,68.59,2002,350.355
MADAGASCAR,351.26,144.06,495.31,207.2,2021,351.255
ARGENTINA,352.01,499.07,851.08,-147.05,2008,352.015
